Student_ID,Age,Major,Primary_AI_Tool,Task_Frequency_Daily,Main_Usage_Case,GPA_Baseline,GPA_Post_AI,Time_Saved_Hours_Weekly,AI_Ethics_Concern,Career_Confidence_Score
STU-2421,18,Business Administration,Claude 3.5,1,Brainstorming,2.52,2.72,9,Low,4
STU-7366,25,Fine Arts,GitHub Copilot,4,Essay Drafting,2.86,2.76,13,Medium,9
STU-4738,20,Modern History,Gemini Pro,3,Literature Review,3.31,3.31,11,Low,5
STU-5388,20,Data Science,Perplexity,3,Exam Prep,3.56,3.46,14,Medium,6
STU-4815,21,Fine Arts,ChatGPT-4o,1,Literature Review,3.37,3.37,11,Medium,2
STU-1933,23,Data Science,Claude 3.5,1,Code Debugging,3.34,3.44,3,Medium,4
STU-3131,19,Business Administration,Perplexity,3,Exam Prep,2.75,3.05,2,Low,5
STU-3725,20,Modern History,Gemini Pro,10,Code Debugging,3.38,3.58,4,High,4
STU-7204,23,Business Administration,ChatGPT-4o,8,Essay Drafting,3.94,4.0,2,High,4
STU-8535,19,Fine Arts,ChatGPT-4o,1,Literature Review,2.71,2.91,8,Low,6
STU-1436,22,Biology,Gemini Pro,7,Exam Prep,3.76,3.6599999999999997,6,Medium,10
STU-0110,20,Fine Arts,Claude 3.5,1,Code Debugging,2.8,3.0,8,Medium,7
STU-0478,19,Fine Arts,Gemini Pro,2,Brainstorming,3.05,2.9499999999999997,8,Low,1
STU-3267,20,Software Engineering,Perplexity,6,Brainstorming,3.89,4.0,13,High,9
STU-3966,19,Software Engineering,GitHub Copilot,2,Literature Review,2.84,2.84,7,Low,6
STU-0097,21,Software Engineering,Gemini Pro,9,Essay Drafting,2.73,3.03,13,High,8
STU-7163,25,Software Engineering,GitHub Copilot,4,Exam Prep,2.71,2.81,12,Medium,4
STU-1626,20,Data Science,Perplexity,2,Literature Review,3.44,3.64,4,Low,10
STU-2933,19,Modern History,Perplexity,5,Brainstorming,3.39,3.29,6,Low,5
STU-4455,18,Modern History,Gemini Pro,8,Exam Prep,3.88,3.98,5,High,10
STU-0911,20,Biology,Gemini Pro,5,Brainstorming,3.43,3.5300000000000002,6,Low,2
STU-4484,22,Software Engineering,Perplexity,2,Brainstorming,3.54,3.84,13,Low,2
STU-2320,18,Biology,Claude 3.5,3,Code Debugging,3.57,3.4699999999999998,4,Low,7
STU-8588,20,Data Science,Claude 3.5,10,Brainstorming,3.97,4.0,13,High,10
STU-0698,19,Data Science,Perplexity,1,Essay Drafting,3.51,3.71,2,High,4
STU-2873,22,Biology,GitHub Copilot,6,Literature Review,3.72,3.62,15,Low,4
STU-1224,25,Fine Arts,ChatGPT-4o,3,Exam Prep,3.67,3.77,13,High,1
STU-2092,21,Modern History,GitHub Copilot,3,Code Debugging,2.61,2.61,4,High,8
STU-4123,22,Biology,Claude 3.5,6,Brainstorming,3.26,3.36,7,Medium,1
STU-8289,20,Data Science,Gemini Pro,4,Brainstorming,3.0,2.9,15,Medium,3
STU-0051,18,Modern History,ChatGPT-4o,6,Code Debugging,3.11,3.31,9,Low,1
STU-1911,24,Fine Arts,ChatGPT-4o,4,Code Debugging,3.76,3.96,12,Low,9
STU-5673,25,Modern History,ChatGPT-4o,5,Brainstorming,3.36,3.6599999999999997,12,High,10
STU-0095,20,Data Science,ChatGPT-4o,5,Essay Drafting,3.48,3.78,10,Low,3
STU-9084,25,Business Administration,ChatGPT-4o,10,Brainstorming,2.86,3.1599999999999997,11,High,7
STU-6993,24,Business Administration,Gemini Pro,2,Code Debugging,3.44,3.34,5,Medium,1
STU-2922,20,Business Administration,Claude 3.5,6,Exam Prep,3.17,3.17,11,Medium,8
STU-1336,20,Biology,Perplexity,2,Brainstorming,2.93,2.93,5,High,7
STU-2872,21,Data Science,ChatGPT-4o,8,Brainstorming,3.63,3.73,9,Medium,6
STU-7397,22,Fine Arts,Claude 3.5,5,Literature Review,3.75,3.75,14,High,3
STU-7865,25,Fine Arts,ChatGPT-4o,2,Code Debugging,3.49,3.6900000000000004,12,Medium,3
STU-1244,19,Modern History,GitHub Copilot,9,Literature Review,3.49,3.49,10,High,5
STU-0345,25,Biology,Gemini Pro,10,Exam Prep,2.98,2.88,3,Low,4
STU-3192,21,Software Engineering,Claude 3.5,8,Literature Review,3.65,3.85,2,High,7
STU-7867,20,Data Science,Perplexity,3,Code Debugging,2.63,2.83,3,Low,8
STU-4227,22,Software Engineering,GitHub Copilot,10,Exam Prep,3.84,4.0,7,Medium,1
STU-2607,23,Business Administration,GitHub Copilot,7,Essay Drafting,3.71,3.71,15,Medium,4
STU-4469,22,Modern History,ChatGPT-4o,6,Literature Review,2.83,2.93,3,High,1
STU-0519,24,Modern History,Perplexity,10,Code Debugging,3.44,3.64,6,Low,7
STU-5489,23,Biology,Perplexity,2,Essay Drafting,3.3,3.5999999999999996,11,Medium,2
STU-3034,20,Software Engineering,ChatGPT-4o,2,Code Debugging,2.86,2.96,12,Medium,8
STU-1106,21,Modern History,GitHub Copilot,7,Literature Review,3.21,3.41,13,Low,1
STU-9829,21,Biology,Claude 3.5,1,Literature Review,2.73,2.93,11,High,7
STU-5807,19,Fine Arts,Perplexity,7,Exam Prep,2.99,3.29,14,Low,10
STU-1624,22,Fine Arts,ChatGPT-4o,6,Code Debugging,3.48,3.68,14,Low,1
STU-8556,21,Fine Arts,Claude 3.5,1,Code Debugging,2.98,3.08,11,Medium,8
STU-6354,22,Business Administration,GitHub Copilot,5,Brainstorming,3.36,3.56,4,Medium,6
STU-5581,23,Data Science,Gemini Pro,9,Brainstorming,2.77,2.97,6,High,8
STU-2784,24,Data Science,Claude 3.5,3,Exam Prep,3.49,3.49,9,High,10
STU-2457,18,Software Engineering,Gemini Pro,1,Exam Prep,3.94,3.84,6,Low,1
STU-3697,21,Business Administration,GitHub Copilot,6,Essay Drafting,3.82,4.0,5,High,1
STU-7334,25,Data Science,Gemini Pro,2,Literature Review,2.64,2.54,9,Low,5
STU-0385,20,Modern History,GitHub Copilot,10,Essay Drafting,2.9,2.9,10,Medium,3
STU-5455,25,Fine Arts,Claude 3.5,6,Code Debugging,2.51,2.51,7,High,4
STU-6389,21,Fine Arts,Claude 3.5,1,Code Debugging,2.82,2.82,2,Low,2
STU-8996,25,Fine Arts,Claude 3.5,1,Exam Prep,2.85,2.95,4,Low,1
STU-2463,25,Modern History,ChatGPT-4o,10,Exam Prep,3.35,3.35,10,Low,1
STU-4156,25,Software Engineering,ChatGPT-4o,9,Exam Prep,2.62,2.8200000000000003,3,Medium,1
STU-9303,19,Biology,Perplexity,4,Essay Drafting,3.38,3.38,7,Low,7
STU-9823,21,Data Science,ChatGPT-4o,3,Brainstorming,3.74,3.9400000000000004,9,Low,3
STU-6165,20,Business Administration,Claude 3.5,3,Literature Review,2.97,3.1700000000000004,14,Medium,6
STU-9560,18,Biology,ChatGPT-4o,7,Code Debugging,3.96,4.0,13,Medium,8
STU-0855,19,Fine Arts,Claude 3.5,6,Brainstorming,3.22,3.3200000000000003,7,Medium,6
STU-2017,19,Software Engineering,Gemini Pro,5,Essay Drafting,3.87,3.97,3,Medium,8
STU-8870,25,Software Engineering,ChatGPT-4o,6,Brainstorming,3.94,3.84,12,Medium,10
STU-5319,19,Software Engineering,Claude 3.5,1,Brainstorming,2.67,2.87,5,Low,9
STU-3892,25,Business Administration,GitHub Copilot,8,Essay Drafting,3.47,3.37,4,Medium,2
STU-6908,25,Biology,Claude 3.5,3,Brainstorming,3.43,3.5300000000000002,13,Low,6
STU-4977,23,Modern History,ChatGPT-4o,1,Essay Drafting,3.29,3.39,2,Low,2
STU-6807,22,Modern History,Claude 3.5,5,Exam Prep,2.67,2.57,8,Low,6
STU-2785,25,Biology,ChatGPT-4o,3,Literature Review,2.54,2.54,8,High,9
STU-3149,25,Fine Arts,ChatGPT-4o,5,Brainstorming,2.83,2.83,3,High,9
STU-6249,24,Business Administration,ChatGPT-4o,10,Literature Review,2.51,2.4099999999999997,3,Medium,2
STU-1463,20,Modern History,Perplexity,9,Exam Prep,2.63,2.83,9,High,9
STU-4153,19,Biology,Perplexity,5,Essay Drafting,2.67,2.77,2,Low,6
STU-3142,18,Data Science,Gemini Pro,1,Exam Prep,3.92,3.92,7,Low,1
STU-5015,20,Business Administration,Perplexity,1,Literature Review,2.9,2.9,3,Medium,1
STU-4433,20,Data Science,Gemini Pro,3,Exam Prep,2.59,2.8899999999999997,9,Low,5
STU-4819,20,Fine Arts,Perplexity,4,Essay Drafting,3.26,3.46,6,Medium,3
STU-9248,24,Biology,Perplexity,9,Brainstorming,3.39,3.29,9,High,3
STU-7154,19,Data Science,Gemini Pro,1,Brainstorming,3.26,3.46,12,Low,8
STU-1108,18,Software Engineering,Gemini Pro,2,Essay Drafting,3.89,3.89,2,Medium,1
STU-4487,21,Data Science,Gemini Pro,8,Code Debugging,2.63,2.63,9,Low,1
STU-5512,24,Data Science,Perplexity,8,Literature Review,3.27,3.17,15,High,2
STU-4928,24,Data Science,Claude 3.5,1,Literature Review,3.65,3.55,4,Low,4
STU-1581,19,Modern History,GitHub Copilot,10,Code Debugging,2.8,2.6999999999999997,6,Medium,5
STU-1579,24,Business Administration,Gemini Pro,4,Essay Drafting,2.72,2.72,5,Low,2
STU-4753,24,Fine Arts,Gemini Pro,3,Exam Prep,3.28,3.1799999999999997,12,Low,8
STU-5998,23,Data Science,Gemini Pro,2,Essay Drafting,2.88,3.08,14,High,9
STU-4825,18,Biology,Claude 3.5,9,Brainstorming,3.8,4.0,14,Low,8
STU-1876,22,Business Administration,Perplexity,1,Literature Review,3.42,3.42,3,Low,1
STU-8810,24,Software Engineering,GitHub Copilot,5,Brainstorming,2.66,2.56,4,Medium,6
STU-0444,18,Fine Arts,Gemini Pro,1,Literature Review,3.21,3.11,4,High,3
STU-5837,19,Fine Arts,ChatGPT-4o,2,Exam Prep,3.94,4.0,2,Medium,6
STU-3592,24,Modern History,Claude 3.5,7,Essay Drafting,3.8,3.8,7,High,3
STU-7899,19,Modern History,Claude 3.5,9,Essay Drafting,3.63,3.63,12,Medium,9
STU-1392,22,Modern History,Perplexity,10,Code Debugging,3.45,3.35,10,Low,7
STU-0780,20,Fine Arts,Claude 3.5,4,Code Debugging,3.96,4.0,11,Medium,9
STU-1521,24,Data Science,GitHub Copilot,10,Brainstorming,3.24,3.24,4,Low,9
STU-8089,19,Data Science,GitHub Copilot,3,Code Debugging,3.25,3.55,2,Medium,6
STU-1495,24,Software Engineering,Gemini Pro,4,Literature Review,2.69,2.69,2,High,3
STU-9942,19,Software Engineering,ChatGPT-4o,4,Exam Prep,2.75,2.95,6,High,6
STU-1502,19,Modern History,GitHub Copilot,9,Essay Drafting,2.95,3.25,14,Medium,4
STU-2901,23,Fine Arts,Gemini Pro,4,Exam Prep,3.98,3.88,8,Low,8
STU-2714,25,Software Engineering,GitHub Copilot,8,Literature Review,3.55,3.55,11,Low,8
STU-2552,24,Modern History,Gemini Pro,3,Code Debugging,3.3,3.1999999999999997,14,Low,7
STU-0598,21,Biology,Claude 3.5,1,Code Debugging,3.91,3.91,15,Medium,6
STU-3628,22,Software Engineering,Gemini Pro,7,Essay Drafting,3.18,3.18,10,Low,2
STU-8751,19,Software Engineering,GitHub Copilot,4,Literature Review,3.86,4.0,14,High,6
STU-7580,19,Software Engineering,GitHub Copilot,9,Brainstorming,2.71,2.91,3,High,3
STU-5646,23,Biology,Claude 3.5,2,Exam Prep,2.85,2.95,7,Low,1
STU-6762,19,Biology,ChatGPT-4o,4,Exam Prep,3.63,3.63,4,High,10
STU-4170,22,Fine Arts,Claude 3.5,9,Exam Prep,3.55,3.8499999999999996,9,High,3
STU-4677,22,Software Engineering,Perplexity,6,Literature Review,3.32,3.42,15,Low,2
STU-0552,18,Modern History,GitHub Copilot,2,Literature Review,3.11,3.21,6,High,8
STU-7494,22,Data Science,Gemini Pro,2,Brainstorming,3.83,3.73,4,High,2
STU-6054,23,Modern History,ChatGPT-4o,3,Code Debugging,2.59,2.8899999999999997,11,Medium,1
STU-0406,23,Software Engineering,ChatGPT-4o,1,Exam Prep,2.52,2.52,4,High,1
STU-7959,20,Fine Arts,Perplexity,6,Code Debugging,3.39,3.49,10,High,6
STU-3178,20,Business Administration,Perplexity,7,Brainstorming,3.1,3.3000000000000003,14,Medium,10
STU-1982,22,Business Administration,Claude 3.5,10,Exam Prep,3.28,3.48,9,Medium,3
STU-7399,20,Data Science,Claude 3.5,6,Exam Prep,3.11,3.21,8,Low,1
STU-8612,25,Fine Arts,Perplexity,7,Code Debugging,3.42,3.42,10,Medium,4
STU-0190,24,Biology,Perplexity,7,Exam Prep,3.85,4.0,4,High,9
STU-0719,25,Software Engineering,Perplexity,9,Literature Review,3.4,3.6,10,Medium,8
STU-9773,24,Data Science,GitHub Copilot,3,Code Debugging,2.55,2.75,7,High,4
STU-0112,18,Fine Arts,Gemini Pro,1,Code Debugging,2.58,2.48,2,High,8
STU-2572,19,Business Administration,GitHub Copilot,8,Exam Prep,3.94,3.84,12,Medium,9
STU-6262,22,Software Engineering,Gemini Pro,1,Literature Review,3.71,3.61,2,Low,5
STU-7804,18,Data Science,GitHub Copilot,5,Literature Review,2.97,2.97,9,High,3
STU-4994,20,Biology,Perplexity,10,Code Debugging,3.45,3.6500000000000004,15,Medium,4
STU-4727,20,Software Engineering,Perplexity,2,Exam Prep,2.95,2.95,11,High,8
STU-6907,25,Data Science,Perplexity,3,Exam Prep,3.51,3.61,7,High,9
STU-8911,21,Fine Arts,ChatGPT-4o,4,Exam Prep,3.99,4.0,9,Medium,6
STU-0256,24,Fine Arts,Claude 3.5,2,Literature Review,3.57,3.67,4,Medium,9
STU-2450,24,Biology,GitHub Copilot,8,Code Debugging,3.92,4.0,5,Medium,4
STU-9841,25,Data Science,Gemini Pro,8,Literature Review,3.7,3.9000000000000004,7,High,10
STU-5579,19,Biology,GitHub Copilot,8,Exam Prep,2.74,2.8400000000000003,14,Low,8
STU-8142,25,Business Administration,ChatGPT-4o,3,Brainstorming,2.63,2.9299999999999997,14,Medium,8
STU-1586,25,Biology,GitHub Copilot,9,Code Debugging,2.67,2.87,3,High,3
STU-6644,20,Business Administration,Claude 3.5,6,Brainstorming,3.54,3.54,10,Medium,6
STU-0991,22,Business Administration,GitHub Copilot,10,Exam Prep,3.31,3.41,5,Low,10
STU-5488,18,Modern History,GitHub Copilot,4,Essay Drafting,3.52,3.42,11,Low,2
STU-3301,25,Business Administration,GitHub Copilot,5,Essay Drafting,2.99,2.89,9,Medium,9
STU-0271,25,Data Science,Claude 3.5,3,Essay Drafting,2.7,3.0,8,Medium,5
STU-6427,21,Software Engineering,GitHub Copilot,10,Literature Review,3.64,3.54,14,Low,6
STU-6820,22,Software Engineering,GitHub Copilot,5,Essay Drafting,3.69,3.79,2,Low,6
STU-6146,22,Data Science,Claude 3.5,6,Literature Review,3.97,3.87,4,Medium,10
STU-6095,22,Data Science,ChatGPT-4o,10,Exam Prep,3.38,3.28,5,Medium,7
STU-5090,24,Modern History,Gemini Pro,1,Brainstorming,3.04,3.04,13,High,10
STU-6147,18,Business Administration,GitHub Copilot,4,Brainstorming,3.38,3.48,8,Low,2
STU-0096,19,Data Science,GitHub Copilot,1,Essay Drafting,3.06,3.36,8,High,10
STU-3685,21,Fine Arts,Claude 3.5,4,Exam Prep,2.79,2.79,11,High,6
STU-8812,23,Fine Arts,Claude 3.5,4,Literature Review,3.78,3.6799999999999997,8,Low,8
STU-6620,25,Business Administration,GitHub Copilot,8,Brainstorming,3.49,3.5900000000000003,6,Medium,4
STU-0656,23,Software Engineering,Perplexity,6,Literature Review,3.8,4.0,9,Medium,8
STU-8549,18,Business Administration,Perplexity,2,Brainstorming,2.5,2.4,13,Medium,10
STU-3582,19,Data Science,Gemini Pro,9,Essay Drafting,4.0,4.0,15,Low,4
STU-1705,25,Software Engineering,Claude 3.5,2,Code Debugging,3.13,3.13,8,Low,7
STU-8611,21,Modern History,ChatGPT-4o,5,Essay Drafting,3.8,3.8,11,Low,2
STU-4562,20,Biology,GitHub Copilot,5,Essay Drafting,2.51,2.61,2,Low,5
STU-3546,19,Data Science,Perplexity,5,Essay Drafting,3.8,3.6999999999999997,5,High,9
STU-4540,24,Software Engineering,GitHub Copilot,8,Brainstorming,3.08,3.08,11,High,4
STU-7087,19,Software Engineering,GitHub Copilot,10,Exam Prep,3.25,3.15,12,High,5
STU-3395,25,Biology,Perplexity,10,Brainstorming,3.45,3.75,9,High,6
STU-0702,22,Business Administration,Gemini Pro,5,Essay Drafting,3.7,3.8000000000000003,12,Low,8
STU-9977,18,Fine Arts,Gemini Pro,5,Code Debugging,2.83,2.83,6,Medium,1
STU-7164,22,Biology,Claude 3.5,5,Literature Review,3.74,4.0,12,Medium,1
STU-6161,25,Software Engineering,Perplexity,1,Code Debugging,3.24,3.3400000000000003,10,High,9
STU-4441,19,Data Science,ChatGPT-4o,1,Brainstorming,2.96,3.16,12,High,7
STU-2902,20,Software Engineering,ChatGPT-4o,8,Exam Prep,3.98,3.98,7,Low,1
STU-8423,25,Data Science,GitHub Copilot,4,Code Debugging,3.45,3.6500000000000004,8,High,5
STU-2486,22,Data Science,Gemini Pro,1,Literature Review,2.64,2.8400000000000003,6,High,6
STU-5638,20,Modern History,Gemini Pro,7,Literature Review,3.94,3.84,9,Medium,6
STU-4681,23,Data Science,Gemini Pro,1,Code Debugging,2.69,2.79,4,High,3
STU-9136,24,Software Engineering,Claude 3.5,8,Code Debugging,3.02,3.22,13,High,5
STU-2194,22,Fine Arts,Gemini Pro,10,Literature Review,3.21,3.41,3,Low,1
STU-5697,19,Software Engineering,Perplexity,5,Brainstorming,2.87,3.0700000000000003,8,High,2
STU-7416,25,Business Administration,Claude 3.5,5,Literature Review,3.05,3.05,13,Low,4
STU-1298,22,Fine Arts,ChatGPT-4o,9,Essay Drafting,3.03,3.03,13,High,4
STU-2036,18,Software Engineering,ChatGPT-4o,3,Code Debugging,3.06,3.06,7,Medium,9
STU-6597,19,Biology,GitHub Copilot,5,Essay Drafting,3.32,3.6199999999999997,7,Medium,2
STU-6943,25,Biology,Gemini Pro,2,Code Debugging,3.21,3.41,3,High,3
STU-3479,19,Modern History,Claude 3.5,1,Literature Review,3.96,3.86,3,Low,6
STU-1308,21,Data Science,GitHub Copilot,6,Brainstorming,2.91,2.91,3,Medium,7
STU-2138,25,Data Science,ChatGPT-4o,5,Brainstorming,2.58,2.88,2,Low,9
STU-7657,24,Software Engineering,Gemini Pro,8,Brainstorming,3.74,3.64,8,Medium,4
STU-1537,22,Fine Arts,Claude 3.5,10,Literature Review,3.27,3.17,2,Low,3
STU-0860,21,Modern History,ChatGPT-4o,10,Exam Prep,3.9,3.9,3,High,8
STU-7429,21,Fine Arts,Gemini Pro,4,Code Debugging,2.88,2.98,15,Low,2
STU-3425,19,Fine Arts,GitHub Copilot,6,Essay Drafting,3.95,4.0,11,High,2
STU-2077,19,Software Engineering,Perplexity,4,Code Debugging,3.22,3.4200000000000004,3,High,8
STU-2476,18,Fine Arts,GitHub Copilot,2,Literature Review,2.84,2.84,15,Low,1
STU-2471,22,Software Engineering,ChatGPT-4o,9,Essay Drafting,3.33,3.33,3,High,1
STU-0771,21,Modern History,Perplexity,2,Brainstorming,3.34,3.6399999999999997,7,High,4
STU-7622,22,Business Administration,Perplexity,6,Literature Review,3.09,3.3899999999999997,15,Medium,1
STU-7979,22,Fine Arts,ChatGPT-4o,5,Exam Prep,2.76,3.0599999999999996,9,High,3
STU-9092,18,Business Administration,Gemini Pro,3,Literature Review,2.83,2.73,9,High,5
STU-2167,24,Business Administration,GitHub Copilot,8,Code Debugging,3.1,3.1,15,Low,9
STU-2905,22,Modern History,Claude 3.5,6,Essay Drafting,3.26,3.26,14,Medium,7
STU-3438,18,Software Engineering,Gemini Pro,2,Exam Prep,3.88,3.78,11,Medium,8
STU-8340,21,Modern History,Perplexity,10,Essay Drafting,3.42,3.52,13,Medium,3
STU-8951,21,Software Engineering,Gemini Pro,10,Essay Drafting,3.29,3.39,4,Medium,2
STU-0846,24,Business Administration,Claude 3.5,10,Code Debugging,2.85,2.85,15,High,5
STU-4929,25,Biology,Claude 3.5,4,Essay Drafting,3.84,3.84,3,Low,10
STU-7512,20,Business Administration,ChatGPT-4o,7,Literature Review,3.55,3.65,6,High,9
STU-3094,19,Modern History,ChatGPT-4o,10,Code Debugging,2.58,2.88,10,High,2
STU-7822,18,Fine Arts,Perplexity,5,Exam Prep,2.97,2.87,8,Low,10
STU-3296,19,Biology,Claude 3.5,2,Essay Drafting,2.58,2.58,5,High,2
STU-0758,22,Software Engineering,GitHub Copilot,3,Essay Drafting,3.19,3.39,3,Medium,9
STU-1302,19,Fine Arts,Perplexity,2,Essay Drafting,3.81,3.91,13,Low,4
STU-0386,22,Data Science,ChatGPT-4o,6,Exam Prep,3.62,3.62,14,High,8
STU-5454,18,Data Science,Perplexity,2,Exam Prep,3.66,3.96,8,Medium,6
STU-8367,18,Business Administration,ChatGPT-4o,1,Code Debugging,3.26,3.5599999999999996,15,Medium,5
STU-8648,24,Data Science,Perplexity,6,Essay Drafting,2.58,2.58,2,Medium,8
STU-6690,18,Business Administration,ChatGPT-4o,5,Code Debugging,3.9,4.0,10,Medium,3
STU-6313,24,Biology,ChatGPT-4o,9,Essay Drafting,2.73,2.63,8,Low,7
STU-2796,19,Software Engineering,Perplexity,2,Exam Prep,2.61,2.9099999999999997,10,Low,7
STU-4879,22,Biology,ChatGPT-4o,1,Literature Review,3.7,3.7,11,Low,6
STU-9372,21,Software Engineering,Claude 3.5,2,Literature Review,2.88,3.08,3,High,2
STU-2645,25,Data Science,ChatGPT-4o,10,Exam Prep,2.95,3.25,12,Low,1
STU-2024,20,Fine Arts,Claude 3.5,6,Brainstorming,3.68,3.68,4,Low,2
STU-0843,21,Fine Arts,GitHub Copilot,9,Literature Review,3.42,3.52,7,Low,7
STU-4207,18,Fine Arts,ChatGPT-4o,4,Literature Review,3.69,3.89,15,Medium,9
STU-4687,24,Fine Arts,Claude 3.5,2,Exam Prep,3.97,4.0,11,Medium,10
STU-7329,18,Software Engineering,ChatGPT-4o,4,Code Debugging,3.65,3.9499999999999997,12,Low,2
STU-5011,18,Data Science,Claude 3.5,1,Essay Drafting,2.6,2.7,3,Medium,1
STU-0306,23,Software Engineering,GitHub Copilot,8,Literature Review,3.06,2.96,4,Medium,8
STU-4364,24,Business Administration,Perplexity,8,Exam Prep,3.78,3.98,15,High,5
STU-6585,24,Business Administration,Claude 3.5,1,Exam Prep,3.61,3.71,9,Low,7
STU-9998,22,Software Engineering,GitHub Copilot,10,Exam Prep,3.23,3.23,10,High,9
STU-3994,18,Modern History,GitHub Copilot,8,Exam Prep,3.4,3.4,8,Low,1
STU-7278,23,Data Science,Gemini Pro,8,Exam Prep,2.65,2.75,13,High,8
STU-0637,24,Business Administration,ChatGPT-4o,6,Essay Drafting,3.35,3.25,2,Medium,3
STU-0182,19,Software Engineering,ChatGPT-4o,10,Literature Review,2.91,3.21,15,High,9
STU-5726,24,Business Administration,Gemini Pro,6,Exam Prep,3.77,3.87,15,Medium,2
STU-0257,22,Biology,Gemini Pro,5,Essay Drafting,3.9,3.9,13,Low,3
STU-7590,19,Biology,Gemini Pro,4,Exam Prep,3.95,4.0,7,High,10
STU-5322,20,Business Administration,ChatGPT-4o,3,Essay Drafting,3.96,4.0,4,Medium,9
STU-1497,20,Modern History,Perplexity,10,Brainstorming,2.53,2.73,8,High,8
STU-2728,22,Software Engineering,ChatGPT-4o,4,Brainstorming,3.17,3.37,12,High,3
STU-2877,20,Modern History,Claude 3.5,2,Code Debugging,3.91,4.0,5,Medium,2
STU-6300,23,Data Science,ChatGPT-4o,10,Brainstorming,3.87,4.0,5,High,1
STU-9716,18,Software Engineering,GitHub Copilot,8,Essay Drafting,2.9,2.9,15,High,6
STU-7247,22,Biology,Claude 3.5,5,Literature Review,3.86,4.0,15,Medium,4
STU-4768,23,Data Science,Perplexity,4,Essay Drafting,3.44,3.54,4,Low,8
STU-4889,24,Business Administration,Claude 3.5,4,Brainstorming,2.78,2.78,4,Low,2
STU-4870,19,Software Engineering,ChatGPT-4o,5,Essay Drafting,2.97,2.97,8,Low,10
STU-3346,24,Biology,Claude 3.5,1,Exam Prep,3.39,3.69,15,Medium,6
STU-1609,20,Business Administration,ChatGPT-4o,8,Code Debugging,3.99,4.0,5,Medium,10
STU-5799,23,Modern History,Perplexity,9,Essay Drafting,2.58,2.7800000000000002,13,High,2
STU-2150,18,Software Engineering,ChatGPT-4o,9,Essay Drafting,2.77,2.97,15,Low,4
STU-4761,20,Software Engineering,Perplexity,8,Literature Review,3.49,3.6900000000000004,10,Medium,6
STU-8193,25,Business Administration,Gemini Pro,3,Exam Prep,2.93,3.23,12,Medium,8
STU-6958,23,Software Engineering,ChatGPT-4o,4,Exam Prep,3.42,3.7199999999999998,12,High,2
STU-6659,18,Modern History,Claude 3.5,8,Essay Drafting,3.16,3.06,6,High,4
STU-6616,21,Data Science,GitHub Copilot,10,Code Debugging,3.28,3.5799999999999996,3,Medium,2
STU-8189,25,Data Science,ChatGPT-4o,7,Code Debugging,2.58,2.48,13,Low,7
STU-1625,20,Fine Arts,GitHub Copilot,7,Exam Prep,2.65,2.85,13,High,10
STU-3348,22,Biology,ChatGPT-4o,10,Exam Prep,3.59,3.69,5,Medium,4
STU-4146,18,Software Engineering,Perplexity,3,Exam Prep,3.62,3.62,12,Medium,4
STU-1300,23,Software Engineering,Perplexity,8,Brainstorming,2.67,2.87,14,Medium,3
STU-7727,25,Software Engineering,Perplexity,3,Literature Review,3.93,4.0,12,High,8
STU-4590,24,Biology,Gemini Pro,7,Exam Prep,2.88,3.08,6,Low,9
STU-1653,20,Data Science,Gemini Pro,10,Code Debugging,2.67,2.77,7,High,6
STU-0851,23,Fine Arts,Claude 3.5,2,Brainstorming,2.6,2.6,3,Medium,2
STU-0320,25,Data Science,Gemini Pro,3,Exam Prep,3.04,2.94,9,Low,3
STU-8278,23,Modern History,Gemini Pro,2,Brainstorming,3.12,3.42,6,Low,2
STU-5264,25,Biology,Gemini Pro,4,Exam Prep,3.23,3.23,12,Medium,8
STU-4105,24,Software Engineering,Gemini Pro,7,Essay Drafting,3.86,4.0,8,High,1
STU-6657,22,Fine Arts,ChatGPT-4o,9,Code Debugging,3.25,3.35,4,Medium,7
STU-0481,24,Biology,GitHub Copilot,1,Exam Prep,2.75,2.65,15,Low,10
STU-7286,19,Business Administration,ChatGPT-4o,7,Exam Prep,2.57,2.8699999999999997,6,Low,7
STU-3626,24,Data Science,Gemini Pro,9,Exam Prep,3.86,3.96,6,Medium,3
STU-3336,21,Software Engineering,ChatGPT-4o,2,Literature Review,2.92,2.82,13,High,9
STU-7322,20,Data Science,Gemini Pro,6,Essay Drafting,3.98,4.0,6,Low,10
STU-4794,21,Biology,GitHub Copilot,9,Code Debugging,3.37,3.67,5,High,4
STU-1002,24,Fine Arts,Claude 3.5,4,Exam Prep,2.77,2.87,4,Low,5
STU-4839,22,Data Science,Claude 3.5,9,Essay Drafting,3.85,4.0,5,Low,8
STU-4356,20,Fine Arts,Gemini Pro,9,Literature Review,3.53,3.4299999999999997,8,High,5
STU-7066,22,Biology,Claude 3.5,9,Literature Review,2.94,3.2399999999999998,14,Low,3
STU-5894,22,Data Science,Perplexity,6,Code Debugging,3.17,3.07,14,Medium,4
STU-7388,22,Biology,Claude 3.5,2,Literature Review,2.57,2.77,11,Medium,1
STU-8484,21,Biology,Gemini Pro,10,Exam Prep,2.52,2.52,15,Low,8
STU-6675,21,Data Science,GitHub Copilot,2,Code Debugging,3.97,4.0,10,High,5
STU-5429,21,Modern History,Gemini Pro,9,Exam Prep,2.52,2.42,9,Medium,10
